CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
322920593,4/2/2019,17:00:00,4/3/2019,8:00:00,122,4/3/2019,107,BURGLARY,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",COMPLETED,FELONY,STATEN ISLAND,INSIDE,,N.Y. POLICE DEPT,,,961293,157231,40.59821749,-74.08266858
784843889,4/2/2019,17:00:00,,,84,4/2/2019,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,988016,190625,40.68990578,-73.9864216
499295860,4/2/2019,16:45:00,4/2/2019,16:50:00,75,4/2/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1022978,183869,40.67127818,-73.86039083
210777015,4/1/2019,21:30:00,,,28,4/2/2019,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,996606,232352,40.80442807,-73.95537021
180014272,3/31/2019,3:00:00,,,45,4/2/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,BRONX,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,,,1033507,240443,40.82650691,-73.82202055
149100632,3/29/2019,13:40:00,,,46,4/2/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,,OTHER,,,1009138,251316,40.85645239,-73.91003291
187986575,4/1/2019,22:10:00,4/1/2019,22:17:00,30,4/1/2019,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,997575,239672,40.82451802,-73.95185554
336838699,3/31/2019,18:00:00,3/31/2019,18:30:00,47,4/1/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1028367,260153,40.88063208,-73.84046323
609631155,3/31/2019,16:50:00,,,73,3/31/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1008136,187007,40.67994377,-73.91388361
236731713,3/31/2019,14:40:00,,,84,3/31/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,988746,190675,40.69004267,-73.98378926
292049931,4/16/2006,18:45:00,,,106,4/17/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,NA,,,,,
909116598,3/29/2019,18:00:00,3/30/2019,12:00:00,49,3/30/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1026926,255367,40.86750308,-73.84570472
483948600,3/29/2019,20:03:00,3/29/2019,21:12:00,28,3/29/2019,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,,,996262,230738,40.79999856,-73.95661566
109325990,3/28/2019,16:40:00,,,43,3/29/2019,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1020433,242360,40.83183175,-73.86925057
203373243,3/24/2019,20:00:00,,3:24:00,9,3/29/2019,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,,,987345,205608,40.73103082,-73.98883428
804100920,3/28/2019,17:00:00,3/28/2019,17:10:00,103,3/28/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,,,1039868,191837,40.69305848,-73.79943847
921363832,3/27/2019,18:30:00,3/27/2019,18:30:00,108,3/28/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,,,1008651,209782,40.7424543,-73.9119443
376410681,3/27/2019,15:20:00,3/27/2019,15:40:00,121,3/27/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,937325,151467,40.58230199,-74.16893609
829654435,3/27/2019,14:30:00,3/27/2019,15:00:00,40,3/27/2019,126,MISCELLANEOUS PENAL LAW,640,AGGRAVATED HARASSMENT 1,COMPLETED,FELONY,BRONX,FRONT OF,OTHER,N.Y. POLICE DEPT,,,1005710,233682,40.80806114,-73.92248131
409359188,3/27/2019,13:43:00,,,34,3/27/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1003064,249581,40.85170536,-73.93199489
100209510,4/27/2015,20:27:00,,,70,4/27/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,997466,171457,40.63728479,-73.95238336
572486846,3/27/2019,3:48:00,3/27/2019,3:49:00,46,3/27/2019,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,,,1011751,250275,40.8535874,-73.90059136
136609663,3/26/2019,16:30:00,3/26/2019,19:00:00,106,3/26/2019,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1033403,184797,40.67377359,-73.82280306
185696430,3/25/2019,12:51:00,3/25/2019,18:00:00,45,3/26/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1029659,248649,40.84905058,-73.83586899
996963603,9/3/2017,18:00:00,,,112,3/26/2019,104,RAPE,157,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,,,1025420,202485,40.72236369,-73.85147389
615642208,3/24/2019,18:15:00,,,44,3/24/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1003425,241885,40.83058131,-73.930712
267875404,3/24/2019,12:00:00,,,1,3/24/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,982049,199744,40.71493582,-74.00794103
668200156,3/24/2019,11:35:00,,,47,3/24/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1024437,265275,40.89470911,-73.85464434
851699353,3/23/2019,21:00:00,3/24/2019,6:00:00,48,3/24/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1013632,249341,40.85101779,-73.89379605
223973407,4/12/2006,16:00:00,4/12/2006,18:00:00,44,4/26/2006,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,NA,,,,,
615618260,3/23/2019,10:03:00,,,13,3/23/2019,105,ROBBERY,361,"ROBBERY,BANK",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,,,989306,206130,40.73246268,-73.98175834
745624072,3/23/2019,3:30:00,,,18,3/23/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,,,987959,217674,40.76414873,-73.98661223
565575056,3/22/2019,20:30:00,3/23/2019,9:15:00,109,3/23/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,,,1031718,219711,40.7696131,-73.8286313
852030623,2/23/2019,16:00:00,,,13,3/23/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,,,987368,207722,40.73683322,-73.98875031
200866852,3/22/2019,16:26:00,,,50,3/22/2019,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,FRONT OF,OTHER,N.Y. POLICE DEPT,,,1010971,257016,40.8720918,-73.90338401
463184316,3/20/2019,17:40:00,3/20/2019,17:45:00,105,3/20/2019,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,,STREET,N.Y. POLICE DEPT,,,1051345,181878,40.66564381,-73.75815082
130277055,3/18/2019,0:30:00,3/19/2019,14:30:00,61,3/20/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,997993,161588,40.61019565,-73.95050463
727016768,1/8/2019,12:30:00,,,73,3/20/2019,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,,,1008388,181616,40.665146,-73.91299436
660474863,3/19/2019,17:21:00,,,75,3/19/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1017307,181828,40.66569909,-73.88084421
745434421,3/19/2019,10:30:00,,,121,3/19/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,,,945111,165743,40.62152447,-74.1409885
378814634,3/19/2019,7:54:00,,,70,3/19/2019,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,OTHER,,,994821,177866,40.65487967,-73.96190341
925238970,3/18/2019,22:20:00,,,40,3/18/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. HOUSING POLICE,,,1006699,233128,40.8065381,-73.9189106
942834964,3/15/2019,15:30:00,,,49,3/18/2019,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1027295,251236,40.85616296,-73.84439712
603646377,3/17/2019,3:50:00,3/17/2019,3:57:00,90,3/17/2019,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1000063,196456,40.70589719,-73.94296756
230360327,3/16/2019,6:30:00,,,44,3/17/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1008338,241010,40.82816766,-73.91296187
688524238,3/15/2019,20:00:00,3/15/2019,21:30:00,19,3/17/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,MANHATTAN,,OTHER,N.Y. POLICE DEPT,,,995519,223518,40.78018258,-73.95931139
854945174,3/16/2019,0:36:00,,,42,3/16/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1012274,242770,40.83298674,-73.89873219
886849427,3/9/2019,10:30:00,,,47,3/16/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,,,1022451,265312,40.89481948,-73.86182752
143249373,3/14/2019,15:15:00,,,114,3/15/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,,BUS (OTHER),N.Y. POLICE DEPT,,,1004774,220641,40.77226933,-73.92590228
269172173,3/11/2019,23:00:00,3/12/2019,10:00:00,50,3/15/2019,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1012021,258666,40.8766173,-73.8995806
389861684,3/14/2019,10:10:00,,,47,3/14/2019,352,CRIMINAL TRESPASS,203,"TRESPASS 3, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,OTHER,N.Y. POLICE DEPT,,,1026486,262591,40.88733282,-73.84725001
390177084,7/20/2018,13:00:00,,,71,3/14/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,999439,178174,40.65571834,-73.94525939
847767978,3/13/2019,11:00:00,,,43,3/13/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1021938,241376,40.82912466,-73.86381764
779879020,3/12/2019,17:10:00,,,33,3/12/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1001528,244950,40.83899777,-73.93755897
619837548,3/12/2019,16:50:00,,,47,3/12/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1023942,264415,40.89235093,-73.85643986
199748088,3/12/2019,9:50:00,,,44,3/12/2019,361,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1004449,243104,40.83392483,-73.92700807
111964687,3/6/2019,16:00:00,,,109,3/12/2019,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,,,1026772,228724,40.79437654,-73.84643039
887316947,3/11/2019,17:21:00,,,84,3/11/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,,,987881,191129,40.6912892,-73.98690813
531741079,3/11/2019,7:00:00,,,44,3/11/2019,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1005429,240011,40.82543314,-73.9234764
792358093,3/11/2019,0:15:00,,,43,3/11/2019,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1016554,240013,40.82540495,-73.88327901
675218078,3/9/2019,21:00:00,3/11/2019,10:30:00,50,3/11/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1015219,260939,40.88284533,-73.88800602
765393059,3/10/2019,20:30:00,,,115,3/10/2019,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,,,1021239,218984,40.76766774,-73.86646678
677432540,3/9/2019,22:30:00,3/9/2019,22:35:00,113,3/9/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,,,1040288,182451,40.66729345,-73.79800196
193462982,3/9/2019,12:30:00,,,18,3/9/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,987847,216543,40.76104447,-73.98701715
912456324,3/9/2019,3:25:00,,,47,3/9/2019,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1025621,268476,40.90348935,-73.85034202
842046876,3/8/2019,20:00:00,3/9/2019,20:30:00,71,3/9/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,999787,181567,40.66503078,-73.94399736
299891686,2/14/2019,14:30:00,,,40,3/9/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1009596,233112,40.80648635,-73.90844604
329525963,3/8/2019,21:50:00,3/8/2019,21:55:00,52,3/8/2019,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1011048,254106,40.8641045,-73.90311723
978837150,3/8/2019,8:50:00,3/8/2019,9:05:00,20,3/8/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,OTHER,N.Y. POLICE DEPT,,,989307,223437,40.77996599,-73.98174172
172485577,3/6/2019,22:00:00,,,44,3/7/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1005210,241926,40.83068979,-73.92426172
390539500,3/6/2019,15:02:00,,,44,3/6/2019,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1009143,242913,40.83338861,-73.91004603
675803241,3/6/2019,6:00:00,,,13,3/6/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,987356,208427,40.73876828,-73.98879329
927562963,3/5/2019,19:20:00,3/5/2019,19:38:00,32,3/5/2019,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",ATTEMPTED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,999359,235517,40.81311084,-73.94541895
107943216,3/5/2019,16:00:00,,,52,3/5/2019,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,,OTHER,N.Y. POLICE DEPT,,,1012468,255066,40.86673499,-73.89797939
610786508,3/5/2019,15:14:00,,,47,3/5/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1020159,259298,40.87832258,-73.87014997
879750236,3/3/2019,0:05:00,3/3/2019,0:35:00,114,3/5/2019,114,ARSON,264,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,OTHER,,,1007694,219657,40.76956124,-73.91536345
275605596,2/26/2019,5:30:00,,,107,3/5/2019,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,,,1051650,203145,40.72401427,-73.75683863
164211834,10/3/2018,21:51:00,,,111,3/4/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1041465,213558,40.75266703,-73.79349493
880047346,3/3/2019,15:50:00,,,20,3/3/2019,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",ATTEMPTED,MISDEMEANOR,MANHATTAN,FRONT OF,BANK,N.Y. POLICE DEPT,,,990708,226346,40.78794951,-73.97668021
740989802,3/2/2019,19:50:00,,,42,3/2/2019,104,RAPE,153,RAPE 3,COMPLETED,FELONY,BRONX,INSIDE,FAST FOOD,N.Y. POLICE DEPT,,,1008798,238971,40.82256992,-73.91130717
668205634,3/2/2019,3:35:00,3/2/2019,3:45:00,108,3/2/2019,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",ATTEMPTED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,,,1001252,212622,40.75026671,-73.93863827
294952828,6/19/2018,12:00:00,,,67,3/2/2019,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,,,1003712,179990,40.6606945,-73.92985401
606151015,3/1/2019,22:45:00,,,47,3/1/2019,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1025175,263899,40.89092904,-73.8519834
512482082,3/1/2019,17:40:00,,,47,3/1/2019,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BRONX,REAR OF,HOTEL/MOTEL,N.Y. POLICE DEPT,,,1025477,268551,40.90369587,-73.85086248
639435556,3/1/2019,14:15:00,3/1/2019,14:20:00,108,3/1/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,,STREET,N.Y. POLICE DEPT,,,999402,211403,40.74692422,-73.94531798
720143849,2/28/2019,19:00:00,2/28/2019,21:30:00,47,3/1/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1023793,256267,40.8699879,-73.85702687
867163953,4/23/2006,4:30:00,4/23/2006,10:00:00,67,4/24/2006,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,NA,,,,,
298052979,2/10/2019,18:00:00,,,44,3/1/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1006823,243052,40.83377636,-73.9184293
791282689,2/28/2019,21:10:00,2/28/2019,21:17:00,48,2/28/2019,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1012884,248260,40.84805322,-73.89650442
230271799,2/28/2019,18:20:00,,,52,2/28/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1009690,257590,40.87367104,-73.90801365
703013765,2/28/2019,2:30:00,,,42,2/28/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1008798,238971,40.82256992,-73.91130717
385263883,2/27/2019,12:55:00,,,67,2/27/2019,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1004598,180139,40.66110148,-73.92666013
733055169,2/25/2019,10:00:00,2/26/2019,7:00:00,44,2/26/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1005678,245056,40.83927961,-73.92256059
351690852,8/21/2018,12:00:00,,,20,2/26/2019,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,990646,225310,40.78510601,-73.97690509
534553454,2/25/2019,6:30:00,,,47,2/25/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1022224,264223,40.89183151,-73.86265475
915324338,2/24/2019,23:00:00,,,14,2/24/2019,107,BURGLARY,233,"BURGLARY,TRUCK NIGHT",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,986589,213344,40.75226445,-73.99155934
304388072,2/24/2019,11:00:00,2/24/2019,15:00:00,70,2/24/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,,,996928,163282,40.61484692,-73.95433716
462020792,2/24/2019,0:18:00,,,75,2/24/2019,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1020781,182918,40.66867724,-73.86831594
195939397,2/22/2019,15:20:00,,,52,2/22/2019,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1016374,260077,40.88047528,-73.88383325
513563354,2/22/2019,8:00:00,2/22/2019,19:00:00,50,2/22/2019,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1011696,268455,40.90348602,-73.90071569
488250074,8/4/2007,21:53:00,,,,8/4/2007,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,NA,,,,,
242131898,2/22/2019,3:57:00,2/22/2019,4:35:00,75,2/22/2019,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,ATM,N.Y. POLICE DEPT,,,1017625,187594,40.68152426,-73.8796694
136371637,2/22/2019,2:00:00,,,47,2/22/2019,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1025621,268476,40.90348935,-73.85034202
